ids,breed
03097,Canaan_dog
03098,Canaan_dog
03099,Canaan_dog
03100,Cane_corso
03101,Cane_corso
03102,Cane_corso
03105,Cane_corso
03106,Cane_corso
03107,Cane_corso
03108,Cane_corso
03109,Cane_corso
03111,Cane_corso
03112,Cane_corso
03113,Cane_corso
03115,Cane_corso
03116,Cane_corso
03118,Cane_corso
03119,Cane_corso
03120,Cane_corso
03121,Cane_corso
03123,Cane_corso
03124,Cane_corso
03125,Cane_corso
03126,Cane_corso
03127,Cane_corso
03128,Cane_corso
03129,Cane_corso
03130,Cane_corso
03131,Cane_corso
03133,Cane_corso
03134,Cane_corso
03135,Cane_corso
03137,Cane_corso
03138,Cane_corso
03139,Cane_corso
03140,Cane_corso
03141,Cane_corso
03142,Cane_corso
03143,Cane_corso
03144,Cane_corso
03145,Cane_corso
03146,Cane_corso
03148,Cane_corso
03149,Cane_corso
03150,Cane_corso
03151,Cane_corso
03152,Cane_corso
03153,Cane_corso
03154,Cane_corso
03155,Cane_corso
03156,Cane_corso
03157,Cane_corso
03158,Cane_corso
03159,Cane_corso
03160,Cane_corso
03162,Cane_corso
03163,Cane_corso
03164,Cane_corso
03165,Cane_corso
03167,Cane_corso
03168,Cane_corso
03169,Cane_corso
03170,Cane_corso
03171,Cane_corso
03174,Cane_corso
03175,Cane_corso
03178,Cane_corso
03180,Cardigan_welsh_corgi
03181,Cardigan_welsh_corgi
03183,Cardigan_welsh_corgi
03184,Cardigan_welsh_corgi
03186,Cardigan_welsh_corgi
03187,Cardigan_welsh_corgi
03188,Cardigan_welsh_corgi
03189,Cardigan_welsh_corgi
03190,Cardigan_welsh_corgi
03191,Cardigan_welsh_corgi
03192,Cardigan_welsh_corgi
03193,Cardigan_welsh_corgi
03194,Cardigan_welsh_corgi
03196,Cardigan_welsh_corgi
03197,Cardigan_welsh_corgi
03198,Cardigan_welsh_corgi
03199,Cardigan_welsh_corgi
03203,Cardigan_welsh_corgi
03205,Cardigan_welsh_corgi
03208,Cardigan_welsh_corgi
03209,Cardigan_welsh_corgi
03210,Cardigan_welsh_corgi
03211,Cardigan_welsh_corgi
03212,Cardigan_welsh_corgi
03213,Cardigan_welsh_corgi
03214,Cardigan_welsh_corgi
03215,Cardigan_welsh_corgi
03216,Cardigan_welsh_corgi
03217,Cardigan_welsh_corgi
03218,Cardigan_welsh_corgi
03219,Cardigan_welsh_corgi
03220,Cardigan_welsh_corgi
03221,Cardigan_welsh_corgi
03222,Cardigan_welsh_corgi
03223,Cardigan_welsh_corgi
03224,Cardigan_welsh_corgi
03225,Cardigan_welsh_corgi
03226,Cardigan_welsh_corgi
03227,Cardigan_welsh_corgi
03228,Cardigan_welsh_corgi
03229,Cardigan_welsh_corgi
03230,Cardigan_welsh_corgi
03231,Cardigan_welsh_corgi
03233,Cardigan_welsh_corgi
03234,Cardigan_welsh_corgi
03235,Cardigan_welsh_corgi
03236,Cardigan_welsh_corgi
03237,Cardigan_welsh_corgi
03238,Cardigan_welsh_corgi
03242,Cardigan_welsh_corgi
03243,Cardigan_welsh_corgi
03244,Cardigan_welsh_corgi
03245,Cardigan_welsh_corgi
03246,Cavalier_king_charles_spaniel
03247,Cavalier_king_charles_spaniel
03248,Cavalier_king_charles_spaniel
03249,Cavalier_king_charles_spaniel
03250,Cavalier_king_charles_spaniel
03251,Cavalier_king_charles_spaniel
03252,Cavalier_king_charles_spaniel
03255,Cavalier_king_charles_spaniel
03256,Cavalier_king_charles_spaniel
03259,Cavalier_king_charles_spaniel
03260,Cavalier_king_charles_spaniel
03261,Cavalier_king_charles_spaniel
03262,Cavalier_king_charles_spaniel
03263,Cavalier_king_charles_spaniel
03264,Cavalier_king_charles_spaniel
03266,Cavalier_king_charles_spaniel
03267,Cavalier_king_charles_spaniel
03268,Cavalier_king_charles_spaniel
03269,Cavalier_king_charles_spaniel
03270,Cavalier_king_charles_spaniel
03271,Cavalier_king_charles_spaniel
03272,Cavalier_king_charles_spaniel
03276,Cavalier_king_charles_spaniel
03277,Cavalier_king_charles_spaniel
03278,Cavalier_king_charles_spaniel
03279,Cavalier_king_charles_spaniel
03281,Cavalier_king_charles_spaniel
03282,Cavalier_king_charles_spaniel
03283,Cavalier_king_charles_spaniel
03284,Cavalier_king_charles_spaniel
03285,Cavalier_king_charles_spaniel
03286,Cavalier_king_charles_spaniel
03287,Cavalier_king_charles_spaniel
03288,Cavalier_king_charles_spaniel
03289,Cavalier_king_charles_spaniel
03290,Cavalier_king_charles_spaniel
03292,Cavalier_king_charles_spaniel
03295,Cavalier_king_charles_spaniel
03296,Cavalier_king_charles_spaniel
03297,Cavalier_king_charles_spaniel
03298,Cavalier_king_charles_spaniel
03299,Cavalier_king_charles_spaniel
03300,Cavalier_king_charles_spaniel
03301,Cavalier_king_charles_spaniel
03302,Cavalier_king_charles_spaniel
03303,Cavalier_king_charles_spaniel
03304,Cavalier_king_charles_spaniel
03305,Cavalier_king_charles_spaniel
03306,Cavalier_king_charles_spaniel
03307,Cavalier_king_charles_spaniel
03308,Cavalier_king_charles_spaniel
03310,Cavalier_king_charles_spaniel
03311,Cavalier_king_charles_spaniel
03312,Cavalier_king_charles_spaniel
03313,Cavalier_king_charles_spaniel
03314,Cavalier_king_charles_spaniel
03315,Cavalier_king_charles_spaniel
03316,Cavalier_king_charles_spaniel
03317,Cavalier_king_charles_spaniel
03318,Cavalier_king_charles_spaniel
03319,Cavalier_king_charles_spaniel
03320,Cavalier_king_charles_spaniel
03324,Cavalier_king_charles_spaniel
03325,Cavalier_king_charles_spaniel
03327,Cavalier_king_charles_spaniel
03328,Cavalier_king_charles_spaniel
03329,Cavalier_king_charles_spaniel
03330,Chesapeake_bay_retriever
03331,Chesapeake_bay_retriever
03332,Chesapeake_bay_retriever
03334,Chesapeake_bay_retriever
03335,Chesapeake_bay_retriever
03336,Chesapeake_bay_retriever
03337,Chesapeake_bay_retriever
03338,Chesapeake_bay_retriever
03340,Chesapeake_bay_retriever
03341,Chesapeake_bay_retriever
03342,Chesapeake_bay_retriever
03343,Chesapeake_bay_retriever
03344,Chesapeake_bay_retriever
03345,Chesapeake_bay_retriever
03346,Chesapeake_bay_retriever
03347,Chesapeake_bay_retriever
03348,Chesapeake_bay_retriever
03349,Chesapeake_bay_retriever
03350,Chesapeake_bay_retriever
03351,Chesapeake_bay_retriever
03352,Chesapeake_bay_retriever
03353,Chesapeake_bay_retriever
03354,Chesapeake_bay_retriever
03355,Chesapeake_bay_retriever
03356,Chesapeake_bay_retriever
03357,Chesapeake_bay_retriever
03359,Chesapeake_bay_retriever
03360,Chesapeake_bay_retriever
03362,Chesapeake_bay_retriever
03363,Chesapeake_bay_retriever
03364,Chesapeake_bay_retriever
03365,Chesapeake_bay_retriever
03366,Chesapeake_bay_retriever
03367,Chesapeake_bay_retriever
03368,Chesapeake_bay_retriever
03370,Chesapeake_bay_retriever
03371,Chesapeake_bay_retriever
03372,Chesapeake_bay_retriever
03375,Chesapeake_bay_retriever
03376,Chesapeake_bay_retriever
03377,Chesapeake_bay_retriever
03378,Chesapeake_bay_retriever
03379,Chesapeake_bay_retriever
03380,Chesapeake_bay_retriever
03381,Chesapeake_bay_retriever
03382,Chesapeake_bay_retriever
03383,Chesapeake_bay_retriever
03384,Chesapeake_bay_retriever
03387,Chesapeake_bay_retriever
03388,Chesapeake_bay_retriever
03389,Chesapeake_bay_retriever
03392,Chesapeake_bay_retriever
03394,Chesapeake_bay_retriever
03396,Chesapeake_bay_retriever
03398,Chihuahua
03399,Chihuahua
03400,Chihuahua
03401,Chihuahua
03402,Chihuahua
03404,Chihuahua
03406,Chihuahua
03407,Chihuahua
03408,Chihuahua
03409,Chihuahua
03410,Chihuahua
03412,Chihuahua
03413,Chihuahua
03414,Chihuahua
03415,Chihuahua
03416,Chihuahua
03417,Chihuahua
03418,Chihuahua
03421,Chihuahua
03423,Chihuahua
03424,Chihuahua
03425,Chihuahua
03426,Chihuahua
03428,Chihuahua
03429,Chihuahua
03430,Chihuahua
03431,Chihuahua
03432,Chihuahua
03433,Chihuahua
03434,Chihuahua
03435,Chihuahua
03436,Chihuahua
03437,Chihuahua
03438,Chihuahua
03439,Chihuahua
03440,Chihuahua
03441,Chihuahua
03442,Chihuahua
03443,Chihuahua
03444,Chihuahua
03446,Chihuahua
03447,Chihuahua
03449,Chihuahua
03450,Chihuahua
03451,Chihuahua
03452,Chihuahua
03453,Chihuahua
03454,Chihuahua
03455,Chihuahua
03456,Chihuahua
03458,Chihuahua
03461,Chihuahua
03462,Chihuahua
03463,Chihuahua
03465,Chinese_crested
03466,Chinese_crested
03468,Chinese_crested
03469,Chinese_crested
03470,Chinese_crested
03471,Chinese_crested
03472,Chinese_crested
03475,Chinese_crested
03476,Chinese_crested
03477,Chinese_crested
03478,Chinese_crested
03479,Chinese_crested
03480,Chinese_crested
03481,Chinese_crested
03483,Chinese_crested
03485,Chinese_crested
03486,Chinese_crested
03487,Chinese_crested
03488,Chinese_crested
03491,Chinese_crested
03492,Chinese_crested
03494,Chinese_crested
03495,Chinese_crested
03496,Chinese_crested
03499,Chinese_crested
03500,Chinese_crested
03501,Chinese_crested
03502,Chinese_crested
03503,Chinese_crested
03505,Chinese_crested
03506,Chinese_crested
03507,Chinese_crested
03509,Chinese_crested
03510,Chinese_crested
03511,Chinese_crested
03512,Chinese_crested
03513,Chinese_crested
03514,Chinese_crested
03515,Chinese_crested
03516,Chinese_crested
03517,Chinese_crested
03518,Chinese_crested
03519,Chinese_crested
03520,Chinese_crested
03521,Chinese_crested
03522,Chinese_crested
03523,Chinese_crested
03525,Chinese_crested
03526,Chinese_crested
03527,Chinese_crested
03528,Chinese_shar-pei
03529,Chinese_shar-pei
03530,Chinese_shar-pei
03532,Chinese_shar-pei
03534,Chinese_shar-pei
03536,Chinese_shar-pei
03537,Chinese_shar-pei
03538,Chinese_shar-pei
03539,Chinese_shar-pei
03541,Chinese_shar-pei
03542,Chinese_shar-pei
03543,Chinese_shar-pei
03544,Chinese_shar-pei
03545,Chinese_shar-pei
03547,Chinese_shar-pei
03548,Chinese_shar-pei
03549,Chinese_shar-pei
03550,Chinese_shar-pei
03551,Chinese_shar-pei
03552,Chinese_shar-pei
03553,Chinese_shar-pei
03554,Chinese_shar-pei
03557,Chinese_shar-pei
03558,Chinese_shar-pei
03559,Chinese_shar-pei
03560,Chinese_shar-pei
03561,Chinese_shar-pei
03563,Chinese_shar-pei
03564,Chinese_shar-pei
03565,Chinese_shar-pei
03567,Chinese_shar-pei
03569,Chinese_shar-pei
03570,Chinese_shar-pei
03571,Chinese_shar-pei
03572,Chinese_shar-pei
03573,Chinese_shar-pei
03574,Chinese_shar-pei
03576,Chinese_shar-pei
03577,Chinese_shar-pei
03578,Chinese_shar-pei
03579,Chinese_shar-pei
03581,Chinese_shar-pei
03582,Chinese_shar-pei
03583,Chinese_shar-pei
03584,Chinese_shar-pei
03585,Chinese_shar-pei
03586,Chinese_shar-pei
03587,Chinese_shar-pei
03588,Chinese_shar-pei
03589,Chinese_shar-pei
03590,Chow_chow
03593,Chow_chow
03594,Chow_chow
03595,Chow_chow
03596,Chow_chow
03597,Chow_chow
03598,Chow_chow
03600,Chow_chow
03601,Chow_chow
03602,Chow_chow
03603,Chow_chow
03604,Chow_chow
03605,Chow_chow
03607,Chow_chow
03609,Chow_chow
03610,Chow_chow
03611,Chow_chow
03613,Chow_chow
03614,Chow_chow
03615,Chow_chow
03616,Chow_chow
03617,Chow_chow
03618,Chow_chow
03619,Chow_chow
03620,Chow_chow
03621,Chow_chow
03622,Chow_chow
03623,Chow_chow
03625,Chow_chow
03626,Chow_chow
03627,Chow_chow
03630,Chow_chow
03631,Chow_chow
03632,Chow_chow
03633,Chow_chow
03634,Chow_chow
03635,Chow_chow
03638,Chow_chow
03639,Chow_chow
03640,Chow_chow
03641,Chow_chow
03642,Chow_chow
03643,Chow_chow
03644,Chow_chow
03645,Chow_chow
03646,Chow_chow
03647,Chow_chow
03648,Chow_chow
03649,Chow_chow
03650,Chow_chow
03651,Chow_chow
03652,Chow_chow
03653,Chow_chow
03655,Chow_chow
03656,Chow_chow
03658,Chow_chow
03659,Chow_chow
03662,Chow_chow
03663,Chow_chow
03665,Chow_chow
03666,Chow_chow
03667,Chow_chow
03668,Clumber_spaniel
03669,Clumber_spaniel
03671,Clumber_spaniel
03673,Clumber_spaniel
03674,Clumber_spaniel
03675,Clumber_spaniel
03676,Clumber_spaniel
03677,Clumber_spaniel
03678,Clumber_spaniel
03681,Clumber_spaniel
03682,Clumber_spaniel
03683,Clumber_spaniel
03685,Clumber_spaniel
03686,Clumber_spaniel
03687,Clumber_spaniel
03688,Clumber_spaniel
03689,Clumber_spaniel
03690,Clumber_spaniel
03691,Clumber_spaniel
03692,Clumber_spaniel
03693,Clumber_spaniel
03694,Clumber_spaniel
03695,Clumber_spaniel
03696,Clumber_spaniel
03699,Clumber_spaniel
03700,Clumber_spaniel
03701,Clumber_spaniel
03704,Clumber_spaniel
03705,Clumber_spaniel
03706,Clumber_spaniel
03707,Clumber_spaniel
03708,Clumber_spaniel
03709,Clumber_spaniel
03710,Clumber_spaniel
03711,Clumber_spaniel
03713,Clumber_spaniel
03714,Clumber_spaniel
03716,Clumber_spaniel
03717,Clumber_spaniel
03718,Clumber_spaniel
03719,Clumber_spaniel
03720,Clumber_spaniel
03721,Clumber_spaniel
03722,Clumber_spaniel
03723,Clumber_spaniel
03725,Clumber_spaniel
03726,Clumber_spaniel
03727,Clumber_spaniel
03728,Clumber_spaniel
03729,Cocker_spaniel
03730,Cocker_spaniel
03731,Cocker_spaniel
03732,Cocker_spaniel
03734,Cocker_spaniel
03735,Cocker_spaniel
03736,Cocker_spaniel
03737,Cocker_spaniel
03738,Cocker_spaniel
03739,Cocker_spaniel
03741,Cocker_spaniel
03744,Cocker_spaniel
03745,Cocker_spaniel
03746,Cocker_spaniel
03747,Cocker_spaniel
03749,Cocker_spaniel
03750,Cocker_spaniel
03751,Cocker_spaniel
03752,Cocker_spaniel
03753,Cocker_spaniel
03754,Cocker_spaniel
03755,Cocker_spaniel
03756,Cocker_spaniel
03757,Cocker_spaniel
03758,Cocker_spaniel
03760,Cocker_spaniel
03761,Cocker_spaniel
03762,Cocker_spaniel
03763,Cocker_spaniel
03764,Cocker_spaniel
03767,Cocker_spaniel
03768,Cocker_spaniel
03770,Cocker_spaniel
03771,Cocker_spaniel
03772,Cocker_spaniel
03773,Cocker_spaniel
03774,Cocker_spaniel
03777,Cocker_spaniel
03778,Cocker_spaniel
03780,Cocker_spaniel
03781,Cocker_spaniel
03782,Cocker_spaniel
03783,Cocker_spaniel
03784,Cocker_spaniel
03785,Cocker_spaniel
03786,Cocker_spaniel
03787,Cocker_spaniel
03788,Collie
03789,Collie
03792,Collie
03793,Collie
03795,Collie
03796,Collie
03798,Collie
03799,Collie
03800,Collie
03801,Collie
03802,Collie
03803,Collie
03804,Collie
03805,Collie
03806,Collie
03807,Collie
03808,Collie
03809,Collie
03810,Collie
03811,Collie
03812,Collie
03813,Collie
03814,Collie
03815,Collie
03816,Collie
03817,Collie
03818,Collie
03820,Collie
03821,Collie
03822,Collie
03823,Collie
03824,Collie
03825,Collie
03826,Collie
03827,Collie
03828,Collie
03829,Collie
03830,Collie
03831,Collie
03832,Collie
03836,Collie
03837,Collie
03838,Collie
03839,Collie
03840,Collie
03841,Collie
03843,Collie
03844,Collie
03845,Collie
03846,Collie
03847,Collie
03848,Collie
03850,Collie
03852,Collie
03853,Collie
03856,Collie
03857,Collie
03859,Curly-coated_retriever
03860,Curly-coated_retriever
03861,Curly-coated_retriever
03862,Curly-coated_retriever
03864,Curly-coated_retriever
03865,Curly-coated_retriever
03866,Curly-coated_retriever
03868,Curly-coated_retriever
03871,Curly-coated_retriever
03873,Curly-coated_retriever
03874,Curly-coated_retriever
03875,Curly-coated_retriever
03876,Curly-coated_retriever
03877,Curly-coated_retriever
03878,Curly-coated_retriever
03879,Curly-coated_retriever
03880,Curly-coated_retriever
03883,Curly-coated_retriever
03886,Curly-coated_retriever
03888,Curly-coated_retriever
03890,Curly-coated_retriever
03891,Curly-coated_retriever
03892,Curly-coated_retriever
03894,Curly-coated_retriever
03895,Curly-coated_retriever
03896,Curly-coated_retriever
03897,Curly-coated_retriever
03898,Curly-coated_retriever
03899,Curly-coated_retriever
03900,Curly-coated_retriever
03902,Curly-coated_retriever
03903,Curly-coated_retriever
03904,Curly-coated_retriever
03905,Curly-coated_retriever
03906,Curly-coated_retriever
03907,Curly-coated_retriever
03908,Curly-coated_retriever
03909,Curly-coated_retriever
03910,Curly-coated_retriever
03911,Curly-coated_retriever
03912,Curly-coated_retriever
03913,Curly-coated_retriever
03914,Curly-coated_retriever
03915,Curly-coated_retriever
03916,Curly-coated_retriever
03917,Curly-coated_retriever
03918,Curly-coated_retriever
03919,Curly-coated_retriever
03920,Curly-coated_retriever
03921,Curly-coated_retriever
03922,Dachshund
03923,Dachshund
03924,Dachshund
03925,Dachshund
03927,Dachshund
03928,Dachshund
03930,Dachshund
03931,Dachshund
03932,Dachshund
03933,Dachshund
03934,Dachshund
03935,Dachshund
03937,Dachshund
03938,Dachshund
03939,Dachshund
03940,Dachshund
03941,Dachshund
03942,Dachshund
03943,Dachshund
03944,Dachshund
03945,Dachshund
03947,Dachshund
03948,Dachshund
03949,Dachshund
03950,Dachshund
03951,Dachshund
03952,Dachshund
03954,Dachshund
03955,Dachshund
03956,Dachshund
03957,Dachshund
03958,Dachshund
03959,Dachshund
03961,Dachshund
03962,Dachshund
03963,Dachshund
03964,Dachshund
03965,Dachshund
03968,Dachshund
03969,Dachshund
03970,Dachshund
03971,Dachshund
03972,Dachshund
03974,Dachshund
03975,Dachshund
03976,Dachshund
03977,Dachshund
03978,Dachshund
03979,Dachshund
03980,Dachshund
03982,Dachshund
03983,Dachshund
03984,Dachshund
03986,Dachshund
03988,Dachshund
03989,Dachshund
03990,Dachshund
03992,Dachshund
03993,Dachshund
03994,Dachshund
03998,Dachshund
03999,Dachshund
04000,Dachshund
04001,Dachshund
04002,Dachshund
04004,Dalmatian
04007,Dalmatian
04008,Dalmatian
04009,Dalmatian
04010,Dalmatian
04011,Dalmatian
04012,Dalmatian
04013,Dalmatian
04016,Dalmatian
04017,Dalmatian
04018,Dalmatian
04019,Dalmatian
04022,Dalmatian
04023,Dalmatian
04024,Dalmatian
04025,Dalmatian
04026,Dalmatian
04027,Dalmatian
04028,Dalmatian
04029,Dalmatian
04031,Dalmatian
04032,Dalmatian
04033,Dalmatian
04034,Dalmatian
04035,Dalmatian
04036,Dalmatian
04037,Dalmatian
04038,Dalmatian
04039,Dalmatian
04040,Dalmatian
04041,Dalmatian
04042,Dalmatian
04043,Dalmatian
04044,Dalmatian
04045,Dalmatian
04046,Dalmatian
04048,Dalmatian
04049,Dalmatian
04050,Dalmatian
04052,Dalmatian
04053,Dalmatian
04054,Dalmatian
04055,Dalmatian
04061,Dalmatian
04062,Dalmatian
04063,Dalmatian
04064,Dalmatian
04065,Dalmatian
04067,Dalmatian
04068,Dalmatian
04069,Dalmatian
04070,Dalmatian
04071,Dalmatian
04072,Dalmatian
04073,Dalmatian
04074,Dalmatian
04075,Dalmatian
04077,Dalmatian
04078,Dalmatian
04080,Dalmatian
04081,Dalmatian
04082,Dalmatian
04083,Dalmatian
04084,Dalmatian
04085,Dalmatian
04086,Dalmatian
04087,Dalmatian
04089,Dalmatian
04090,Dalmatian
04091,Dalmatian
04092,Dalmatian
04093,Dandie_dinmont_terrier
04094,Dandie_dinmont_terrier
04095,Dandie_dinmont_terrier
04097,Dandie_dinmont_terrier
04098,Dandie_dinmont_terrier
04099,Dandie_dinmont_terrier
04100,Dandie_dinmont_terrier
04101,Dandie_dinmont_terrier
04102,Dandie_dinmont_terrier
04103,Dandie_dinmont_terrier
04104,Dandie_dinmont_terrier
04105,Dandie_dinmont_terrier
04106,Dandie_dinmont_terrier
04107,Dandie_dinmont_terrier
04109,Dandie_dinmont_terrier
04110,Dandie_dinmont_terrier
04111,Dandie_dinmont_terrier
04112,Dandie_dinmont_terrier
04113,Dandie_dinmont_terrier
04114,Dandie_dinmont_terrier
04115,Dandie_dinmont_terrier
04116,Dandie_dinmont_terrier
04118,Dandie_dinmont_terrier
04119,Dandie_dinmont_terrier
04120,Dandie_dinmont_terrier
04121,Dandie_dinmont_terrier
04122,Dandie_dinmont_terrier
04123,Dandie_dinmont_terrier
04125,Dandie_dinmont_terrier
04127,Dandie_dinmont_terrier
04128,Dandie_dinmont_terrier
04129,Dandie_dinmont_terrier
04130,Dandie_dinmont_terrier
04132,Dandie_dinmont_terrier
04133,Dandie_dinmont_terrier
04135,Dandie_dinmont_terrier
04136,Dandie_dinmont_terrier
04137,Dandie_dinmont_terrier
04139,Dandie_dinmont_terrier
04140,Dandie_dinmont_terrier
04141,Dandie_dinmont_terrier
04143,Dandie_dinmont_terrier
04145,Dandie_dinmont_terrier
04146,Dandie_dinmont_terrier
04147,Dandie_dinmont_terrier
04148,Dandie_dinmont_terrier
04150,Dandie_dinmont_terrier
04151,Dandie_dinmont_terrier
04153,Dandie_dinmont_terrier
04154,Dandie_dinmont_terrier
04157,Doberman_pinscher
04159,Doberman_pinscher
04160,Doberman_pinscher
04161,Doberman_pinscher
04162,Doberman_pinscher
04163,Doberman_pinscher
04164,Doberman_pinscher
04166,Doberman_pinscher
04167,Doberman_pinscher
04168,Doberman_pinscher
04170,Doberman_pinscher
04171,Doberman_pinscher
04172,Doberman_pinscher
04173,Doberman_pinscher
04174,Doberman_pinscher
04175,Doberman_pinscher
04176,Doberman_pinscher
04179,Doberman_pinscher
04180,Doberman_pinscher
04181,Doberman_pinscher
04182,Doberman_pinscher
04183,Doberman_pinscher
04184,Doberman_pinscher
04185,Doberman_pinscher
04186,Doberman_pinscher
04187,Doberman_pinscher
04188,Doberman_pinscher
04189,Doberman_pinscher
04191,Doberman_pinscher
04192,Doberman_pinscher
04193,Doberman_pinscher
04195,Doberman_pinscher
04196,Doberman_pinscher
04198,Doberman_pinscher
04199,Doberman_pinscher
04200,Doberman_pinscher
04201,Doberman_pinscher
04204,Doberman_pinscher
04205,Doberman_pinscher
04206,Doberman_pinscher
04207,Doberman_pinscher
04209,Doberman_pinscher
04210,Doberman_pinscher
04211,Doberman_pinscher
04212,Doberman_pinscher
04213,Doberman_pinscher
04214,Doberman_pinscher
04215,Dogue_de_bordeaux
04217,Dogue_de_bordeaux
04218,Dogue_de_bordeaux
04219,Dogue_de_bordeaux
04220,Dogue_de_bordeaux
04222,Dogue_de_bordeaux
04223,Dogue_de_bordeaux
04224,Dogue_de_bordeaux
04226,Dogue_de_bordeaux
04227,Dogue_de_bordeaux
04228,Dogue_de_bordeaux
04230,Dogue_de_bordeaux
04231,Dogue_de_bordeaux
04232,Dogue_de_bordeaux
04233,Dogue_de_bordeaux
04234,Dogue_de_bordeaux
04236,Dogue_de_bordeaux
04237,Dogue_de_bordeaux
04238,Dogue_de_bordeaux
04239,Dogue_de_bordeaux
04240,Dogue_de_bordeaux
04241,Dogue_de_bordeaux
04242,Dogue_de_bordeaux
04243,Dogue_de_bordeaux
04244,Dogue_de_bordeaux
04245,Dogue_de_bordeaux
04247,Dogue_de_bordeaux
04248,Dogue_de_bordeaux
04249,Dogue_de_bordeaux
04250,Dogue_de_bordeaux
04251,Dogue_de_bordeaux
04252,Dogue_de_bordeaux
04253,Dogue_de_bordeaux
04254,Dogue_de_bordeaux
04255,Dogue_de_bordeaux
04257,Dogue_de_bordeaux
04260,Dogue_de_bordeaux
04261,Dogue_de_bordeaux
04262,Dogue_de_bordeaux
04263,Dogue_de_bordeaux
04264,Dogue_de_bordeaux
04266,Dogue_de_bordeaux
04267,Dogue_de_bordeaux
04268,Dogue_de_bordeaux
04269,Dogue_de_bordeaux
04272,Dogue_de_bordeaux
04273,Dogue_de_bordeaux
04275,Dogue_de_bordeaux
04276,Dogue_de_bordeaux
04277,Dogue_de_bordeaux
04278,Dogue_de_bordeaux
04279,Dogue_de_bordeaux
04280,Dogue_de_bordeaux
04283,Dogue_de_bordeaux
04284,Dogue_de_bordeaux
04285,Dogue_de_bordeaux
04286,Dogue_de_bordeaux
04287,Dogue_de_bordeaux
04288,Dogue_de_bordeaux
04289,Dogue_de_bordeaux
04290,English_cocker_spaniel
04291,English_cocker_spaniel
04292,English_cocker_spaniel
04293,English_cocker_spaniel
04294,English_cocker_spaniel
04296,English_cocker_spaniel
04297,English_cocker_spaniel
04298,English_cocker_spaniel
04299,English_cocker_spaniel
04300,English_cocker_spaniel
04301,English_cocker_spaniel
04304,English_cocker_spaniel
04305,English_cocker_spaniel
04306,English_cocker_spaniel
04307,English_cocker_spaniel
04308,English_cocker_spaniel
04309,English_cocker_spaniel
04310,English_cocker_spaniel
04311,English_cocker_spaniel
04312,English_cocker_spaniel
04314,English_cocker_spaniel
04316,English_cocker_spaniel
04317,English_cocker_spaniel
04318,English_cocker_spaniel
04319,English_cocker_spaniel
04320,English_cocker_spaniel
04321,English_cocker_spaniel
04324,English_cocker_spaniel
04325,English_cocker_spaniel
04326,English_cocker_spaniel
04327,English_cocker_spaniel
04328,English_cocker_spaniel
04329,English_cocker_spaniel
04331,English_cocker_spaniel
04332,English_cocker_spaniel
04334,English_cocker_spaniel
04335,English_cocker_spaniel
04336,English_cocker_spaniel
04337,English_cocker_spaniel
04339,English_cocker_spaniel
04340,English_cocker_spaniel
04342,English_cocker_spaniel
04343,English_cocker_spaniel
04344,English_cocker_spaniel
04345,English_cocker_spaniel
04346,English_cocker_spaniel
04348,English_cocker_spaniel
04349,English_cocker_spaniel
04350,English_cocker_spaniel
04351,English_cocker_spaniel
04352,English_cocker_spaniel
04353,English_cocker_spaniel
04355,English_cocker_spaniel
04356,English_cocker_spaniel
04357,English_cocker_spaniel
04358,English_cocker_spaniel
04360,English_cocker_spaniel
04361,English_cocker_spaniel
04362,English_cocker_spaniel
04363,English_cocker_spaniel
04365,English_cocker_spaniel
04366,English_setter
04367,English_setter
04368,English_setter
04370,English_setter
04371,English_setter
04373,English_setter
04374,English_setter
04375,English_setter
04376,English_setter
04377,English_setter
04378,English_setter
04380,English_setter
04381,English_setter
04382,English_setter
04383,English_setter
04384,English_setter
04387,English_setter
04389,English_setter
04390,English_setter
04392,English_setter
04393,English_setter
04394,English_setter
04395,English_setter
04396,English_setter
04397,English_setter
04400,English_setter
04401,English_setter
04402,English_setter
04403,English_setter
04404,English_setter
04405,English_setter
04406,English_setter
04407,English_setter
04408,English_setter
04409,English_setter
04410,English_setter
04411,English_setter
04413,English_setter
04415,English_setter
04416,English_setter
04417,English_setter
04418,English_setter
04419,English_setter
04420,English_setter
04421,English_setter
04422,English_setter
04423,English_setter
04425,English_setter
04426,English_setter
04427,English_setter
04428,English_setter
04430,English_setter
04431,English_setter
04432,English_springer_spaniel
04433,English_springer_spaniel
04435,English_springer_spaniel
04436,English_springer_spaniel
04438,English_springer_spaniel
04439,English_springer_spaniel
04441,English_springer_spaniel
04442,English_springer_spaniel
04443,English_springer_spaniel
04444,English_springer_spaniel
04445,English_springer_spaniel
04447,English_springer_spaniel
04448,English_springer_spaniel
04449,English_springer_spaniel
04451,English_springer_spaniel
04454,English_springer_spaniel
04455,English_springer_spaniel
04456,English_springer_spaniel
04458,English_springer_spaniel
04459,English_springer_spaniel
04460,English_springer_spaniel
04461,English_springer_spaniel
04462,English_springer_spaniel
04463,English_springer_spaniel
04464,English_springer_spaniel
04465,English_springer_spaniel
04467,English_springer_spaniel
04468,English_springer_spaniel
04469,English_springer_spaniel
04470,English_springer_spaniel
04471,English_springer_spaniel
04472,English_springer_spaniel
04473,English_springer_spaniel
04474,English_springer_spaniel
04475,English_springer_spaniel
04476,English_springer_spaniel
